"FileID N_Atoms A_Index FileName"
0 Training 64 199 Displaced_A15:A15_7.json
1 Training 64 398 Displaced_A15:A15_6.json
2 Training 64 597 Displaced_A15:A15_1.json
3 Training 64 796 Displaced_A15:A15_3.json
4 Training 64 995 Displaced_A15:A15_2.json
5 Training 64 1194 Displaced_A15:A15_5.json
6 Training 64 1393 Displaced_A15:A15_9.json
7 Training 64 1592 Displaced_A15:A15_8.json
8 Training 64 1791 Displaced_A15:A15_4.json
9 Training 54 1960 Displaced_BCC:BCC_2.json
10 Training 54 2129 Displaced_BCC:BCC_3.json
11 Training 54 2298 Displaced_BCC:BCC_8.json
12 Training 54 2467 Displaced_BCC:BCC_4.json
13 Training 54 2636 Displaced_BCC:BCC_5.json
14 Training 54 2805 Displaced_BCC:BCC_9.json
15 Training 54 2974 Displaced_BCC:BCC_6.json
16 Training 54 3143 Displaced_BCC:BCC_7.json
17 Training 54 3312 Displaced_BCC:BCC_1.json
18 Training 48 3463 Displaced_FCC:FCC_1.json
19 Training 48 3614 Displaced_FCC:FCC_6.json
20 Training 48 3765 Displaced_FCC:FCC_7.json
21 Training 48 3916 Displaced_FCC:FCC_4.json
22 Training 48 4067 Displaced_FCC:FCC_8.json
23 Training 48 4218 Displaced_FCC:FCC_9.json
24 Training 48 4369 Displaced_FCC:FCC_5.json
25 Training 48 4520 Displaced_FCC:FCC_2.json
26 Training 48 4671 Displaced_FCC:FCC_3.json
27 Training 2 4684 Elastic_BCC:BCC_deformed_84.json
28 Training 2 4697 Elastic_BCC:BCC_deformed_92.json
29 Training 2 4710 Elastic_BCC:BCC_deformed_51.json
30 Training 2 4723 Elastic_BCC:BCC_deformed_47.json
31 Training 2 4736 Elastic_BCC:BCC_deformed_10.json
32 Training 2 4749 Elastic_BCC:BCC_deformed_88.json
33 Training 2 4762 Elastic_BCC:BCC_deformed_67.json
34 Training 2 4775 Elastic_BCC:BCC_deformed_30.json
35 Training 2 4788 Elastic_BCC:BCC_deformed_26.json
36 Training 2 4801 Elastic_BCC:BCC_deformed_71.json
37 Training 2 4814 Elastic_BCC:BCC_deformed_3.json
38 Training 2 4827 Elastic_BCC:BCC_deformed_2.json
39 Training 2 4840 Elastic_BCC:BCC_deformed_70.json
40 Training 2 4853 Elastic_BCC:BCC_deformed_27.json
41 Training 2 4866 Elastic_BCC:BCC_deformed_31.json
42 Training 2 4879 Elastic_BCC:BCC_deformed_89.json
43 Training 2 4892 Elastic_BCC:BCC_deformed_66.json
44 Training 2 4905 Elastic_BCC:BCC_deformed_11.json
45 Training 2 4918 Elastic_BCC:BCC_deformed_46.json
46 Training 2 4931 Elastic_BCC:BCC_deformed_50.json
47 Training 2 4944 Elastic_BCC:BCC_deformed_93.json
48 Training 2 4957 Elastic_BCC:BCC_deformed_85.json
49 Training 2 4970 Elastic_BCC:BCC_deformed_61.json
50 Training 2 4983 Elastic_BCC:BCC_deformed_36.json
51 Training 2 4996 Elastic_BCC:BCC_deformed_20.json
52 Training 2 5009 Elastic_BCC:BCC_deformed_98.json
53 Training 2 5022 Elastic_BCC:BCC_deformed_77.json
54 Training 2 5035 Elastic_BCC:BCC_deformed_5.json
55 Training 2 5048 Elastic_BCC:BCC_deformed_82.json
56 Training 2 5061 Elastic_BCC:BCC_deformed_94.json
57 Training 2 5074 Elastic_BCC:BCC_deformed_9.json
58 Training 2 5087 Elastic_BCC:BCC_deformed_57.json
59 Training 2 5100 Elastic_BCC:BCC_deformed_41.json
60 Training 2 5113 Elastic_BCC:BCC_deformed_16.json
61 Training 2 5126 Elastic_BCC:BCC_deformed_17.json
62 Training 2 5139 Elastic_BCC:BCC_deformed_40.json
63 Training 2 5152 Elastic_BCC:BCC_deformed_56.json
64 Training 2 5165 Elastic_BCC:BCC_deformed_8.json
65 Training 2 5178 Elastic_BCC:BCC_deformed_95.json
66 Training 2 5191 Elastic_BCC:BCC_deformed_83.json
67 Training 2 5204 Elastic_BCC:BCC_deformed_4.json
68 Training 2 5217 Elastic_BCC:BCC_deformed_99.json
69 Training 2 5230 Elastic_BCC:BCC_deformed_76.json
70 Training 2 5243 Elastic_BCC:BCC_deformed_21.json
71 Training 2 5256 Elastic_BCC:BCC_deformed_37.json
72 Training 2 5269 Elastic_BCC:BCC_deformed_60.json
73 Training 2 5282 Elastic_BCC:BCC_deformed_18.json
74 Training 2 5295 Elastic_BCC:BCC_deformed_59.json
75 Training 2 5308 Elastic_BCC:BCC_deformed_7.json
76 Training 2 5321 Elastic_BCC:BCC_deformed_75.json
77 Training 2 5334 Elastic_BCC:BCC_deformed_22.json
78 Training 2 5347 Elastic_BCC:BCC_deformed_34.json
79 Training 2 5360 Elastic_BCC:BCC_deformed_63.json
80 Training 2 5373 Elastic_BCC:BCC_deformed_14.json
81 Training 2 5386 Elastic_BCC:BCC_deformed_43.json
82 Training 2 5399 Elastic_BCC:BCC_deformed_55.json
83 Training 2 5412 Elastic_BCC:BCC_deformed_79.json
84 Training 2 5425 Elastic_BCC:BCC_deformed_96.json
85 Training 2 5438 Elastic_BCC:BCC_deformed_38.json
86 Training 2 5451 Elastic_BCC:BCC_deformed_80.json
87 Training 2 5464 Elastic_BCC:BCC_deformed_81.json
88 Training 2 5477 Elastic_BCC:BCC_deformed_39.json
89 Training 2 5490 Elastic_BCC:BCC_deformed_78.json
90 Training 2 5503 Elastic_BCC:BCC_deformed_97.json
91 Training 2 5516 Elastic_BCC:BCC_deformed_54.json
92 Training 2 5529 Elastic_BCC:BCC_deformed_42.json
93 Training 2 5542 Elastic_BCC:BCC_deformed_15.json
94 Training 2 5555 Elastic_BCC:BCC_deformed_62.json
95 Training 2 5568 Elastic_BCC:BCC_deformed_35.json
96 Training 2 5581 Elastic_BCC:BCC_deformed_23.json
97 Training 2 5594 Elastic_BCC:BCC_deformed_74.json
98 Training 2 5607 Elastic_BCC:BCC_deformed_6.json
99 Training 2 5620 Elastic_BCC:BCC_deformed_58.json
100 Training 2 5633 Elastic_BCC:BCC_deformed_19.json
101 Training 2 5646 Elastic_BCC:BCC_deformed_12.json
102 Training 2 5659 Elastic_BCC:BCC_deformed_45.json
103 Training 2 5672 Elastic_BCC:BCC_deformed_53.json
104 Training 2 5685 Elastic_BCC:BCC_deformed_90.json
105 Training 2 5698 Elastic_BCC:BCC_deformed_28.json
106 Training 2 5711 Elastic_BCC:BCC_deformed_69.json
107 Training 2 5724 Elastic_BCC:BCC_deformed_86.json
108 Training 2 5737 Elastic_BCC:BCC_deformed_49.json
109 Training 2 5750 Elastic_BCC:BCC_deformed_1.json
110 Training 2 5763 Elastic_BCC:BCC_deformed_73.json
111 Training 2 5776 Elastic_BCC:BCC_deformed_24.json
112 Training 2 5789 Elastic_BCC:BCC_deformed_32.json
113 Training 2 5802 Elastic_BCC:BCC_deformed_65.json
114 Training 2 5815 Elastic_BCC:BCC_deformed_64.json
115 Training 2 5828 Elastic_BCC:BCC_deformed_33.json
116 Training 2 5841 Elastic_BCC:BCC_deformed_25.json
117 Training 2 5854 Elastic_BCC:BCC_deformed_72.json
118 Training 2 5867 Elastic_BCC:BCC_deformed_0.json
119 Training 2 5880 Elastic_BCC:BCC_deformed_48.json
120 Training 2 5893 Elastic_BCC:BCC_deformed_68.json
121 Training 2 5906 Elastic_BCC:BCC_deformed_87.json
122 Training 2 5919 Elastic_BCC:BCC_deformed_29.json
123 Training 2 5932 Elastic_BCC:BCC_deformed_91.json
124 Training 2 5945 Elastic_BCC:BCC_deformed_52.json
125 Training 2 5958 Elastic_BCC:BCC_deformed_44.json
126 Training 2 5971 Elastic_BCC:BCC_deformed_13.json
127 Training 4 5990 Elastic_FCC:FCC_deformed_97.json
128 Training 4 6009 Elastic_FCC:FCC_deformed_78.json
129 Training 4 6028 Elastic_FCC:FCC_deformed_39.json
130 Training 4 6047 Elastic_FCC:FCC_deformed_81.json
131 Training 4 6066 Elastic_FCC:FCC_deformed_15.json
132 Training 4 6085 Elastic_FCC:FCC_deformed_42.json
133 Training 4 6104 Elastic_FCC:FCC_deformed_54.json
134 Training 4 6123 Elastic_FCC:FCC_deformed_74.json
135 Training 4 6142 Elastic_FCC:FCC_deformed_23.json
136 Training 4 6161 Elastic_FCC:FCC_deformed_2.json
137 Training 4 6180 Elastic_FCC:FCC_deformed_35.json
138 Training 4 6199 Elastic_FCC:FCC_deformed_62.json
139 Training 4 6218 Elastic_FCC:FCC_deformed_19.json
140 Training 4 6237 Elastic_FCC:FCC_deformed_58.json
141 Training 4 6256 Elastic_FCC:FCC_deformed_59.json
142 Training 4 6275 Elastic_FCC:FCC_deformed_18.json
143 Training 4 6294 Elastic_FCC:FCC_deformed_63.json
144 Training 4 6313 Elastic_FCC:FCC_deformed_34.json
145 Training 4 6332 Elastic_FCC:FCC_deformed_3.json
146 Training 4 6351 Elastic_FCC:FCC_deformed_22.json
147 Training 4 6370 Elastic_FCC:FCC_deformed_75.json
148 Training 4 6389 Elastic_FCC:FCC_deformed_55.json
149 Training 4 6408 Elastic_FCC:FCC_deformed_43.json
150 Training 4 6427 Elastic_FCC:FCC_deformed_14.json
151 Training 4 6446 Elastic_FCC:FCC_deformed_80.json
152 Training 4 6465 Elastic_FCC:FCC_deformed_38.json
153 Training 4 6484 Elastic_FCC:FCC_deformed_96.json
154 Training 4 6503 Elastic_FCC:FCC_deformed_79.json
155 Training 4 6522 Elastic_FCC:FCC_deformed_72.json
156 Training 4 6541 Elastic_FCC:FCC_deformed_25.json
157 Training 4 6560 Elastic_FCC:FCC_deformed_4.json
158 Training 4 6579 Elastic_FCC:FCC_deformed_33.json
159 Training 4 6598 Elastic_FCC:FCC_deformed_64.json
160 Training 4 6617 Elastic_FCC:FCC_deformed_48.json
161 Training 4 6636 Elastic_FCC:FCC_deformed_91.json
162 Training 4 6655 Elastic_FCC:FCC_deformed_29.json
163 Training 4 6674 Elastic_FCC:FCC_deformed_8.json
164 Training 4 6693 Elastic_FCC:FCC_deformed_87.json
165 Training 4 6712 Elastic_FCC:FCC_deformed_68.json
166 Training 4 6731 Elastic_FCC:FCC_deformed_13.json
167 Training 4 6750 Elastic_FCC:FCC_deformed_44.json
168 Training 4 6769 Elastic_FCC:FCC_deformed_52.json
169 Training 4 6788 Elastic_FCC:FCC_deformed_53.json
170 Training 4 6807 Elastic_FCC:FCC_deformed_45.json
171 Training 4 6826 Elastic_FCC:FCC_deformed_12.json
172 Training 4 6845 Elastic_FCC:FCC_deformed_86.json
173 Training 4 6864 Elastic_FCC:FCC_deformed_69.json
174 Training 4 6883 Elastic_FCC:FCC_deformed_9.json
175 Training 4 6902 Elastic_FCC:FCC_deformed_28.json
176 Training 4 6921 Elastic_FCC:FCC_deformed_90.json
177 Training 4 6940 Elastic_FCC:FCC_deformed_49.json
178 Training 4 6959 Elastic_FCC:FCC_deformed_65.json
179 Training 4 6978 Elastic_FCC:FCC_deformed_32.json
180 Training 4 6997 Elastic_FCC:FCC_deformed_5.json
181 Training 4 7016 Elastic_FCC:FCC_deformed_24.json
182 Training 4 7035 Elastic_FCC:FCC_deformed_73.json
183 Training 4 7054 Elastic_FCC:FCC_deformed_66.json
184 Training 4 7073 Elastic_FCC:FCC_deformed_89.json
185 Training 4 7092 Elastic_FCC:FCC_deformed_31.json
186 Training 4 7111 Elastic_FCC:FCC_deformed_6.json
187 Training 4 7130 Elastic_FCC:FCC_deformed_27.json
188 Training 4 7149 Elastic_FCC:FCC_deformed_70.json
189 Training 4 7168 Elastic_FCC:FCC_deformed_50.json
190 Training 4 7187 Elastic_FCC:FCC_deformed_46.json
191 Training 4 7206 Elastic_FCC:FCC_deformed_11.json
192 Training 4 7225 Elastic_FCC:FCC_deformed_85.json
193 Training 4 7244 Elastic_FCC:FCC_deformed_93.json
194 Training 4 7263 Elastic_FCC:FCC_deformed_92.json
195 Training 4 7282 Elastic_FCC:FCC_deformed_84.json
196 Training 4 7301 Elastic_FCC:FCC_deformed_10.json
197 Training 4 7320 Elastic_FCC:FCC_deformed_47.json
198 Training 4 7339 Elastic_FCC:FCC_deformed_51.json
199 Training 4 7358 Elastic_FCC:FCC_deformed_71.json
200 Training 4 7377 Elastic_FCC:FCC_deformed_26.json
201 Training 4 7396 Elastic_FCC:FCC_deformed_7.json
202 Training 4 7415 Elastic_FCC:FCC_deformed_30.json
203 Training 4 7434 Elastic_FCC:FCC_deformed_67.json
204 Training 4 7453 Elastic_FCC:FCC_deformed_88.json
205 Training 4 7472 Elastic_FCC:FCC_deformed_56.json
206 Training 4 7491 Elastic_FCC:FCC_deformed_40.json
207 Training 4 7510 Elastic_FCC:FCC_deformed_17.json
208 Training 4 7529 Elastic_FCC:FCC_deformed_83.json
209 Training 4 7548 Elastic_FCC:FCC_deformed_95.json
210 Training 4 7567 Elastic_FCC:FCC_deformed_60.json
211 Training 4 7586 Elastic_FCC:FCC_deformed_37.json
212 Training 4 7605 Elastic_FCC:FCC_deformed_0.json
213 Training 4 7624 Elastic_FCC:FCC_deformed_21.json
214 Training 4 7643 Elastic_FCC:FCC_deformed_76.json
215 Training 4 7662 Elastic_FCC:FCC_deformed_99.json
216 Training 4 7681 Elastic_FCC:FCC_deformed_77.json
217 Training 4 7700 Elastic_FCC:FCC_deformed_98.json
218 Training 4 7719 Elastic_FCC:FCC_deformed_20.json
219 Training 4 7738 Elastic_FCC:FCC_deformed_1.json
220 Training 4 7757 Elastic_FCC:FCC_deformed_36.json
221 Training 4 7776 Elastic_FCC:FCC_deformed_61.json
222 Training 4 7795 Elastic_FCC:FCC_deformed_94.json
223 Training 4 7814 Elastic_FCC:FCC_deformed_82.json
224 Training 4 7833 Elastic_FCC:FCC_deformed_16.json
225 Training 4 7852 Elastic_FCC:FCC_deformed_41.json
226 Training 4 7871 Elastic_FCC:FCC_deformed_57.json
227 Training 24 7950 GSF_110:GSF_110_nonrelax_0.25.json
228 Training 24 8029 GSF_110:GSF_110_nonrelax_0.05.json
229 Training 24 8108 GSF_110:GSF_110_relax_0.5.json
230 Training 24 8187 GSF_110:GSF_110_relax_0.4.json
231 Training 24 8266 GSF_110:GSF_110_nonrelax_0.45.json
232 Training 24 8345 GSF_110:GSF_110_nonrelax_0.15.json
233 Training 24 8424 GSF_110:GSF_110_nonrelax_0.1.json
234 Training 24 8503 GSF_110:GSF_110_relax_0.3.json
235 Training 24 8582 GSF_110:GSF_110_nonrelax_0.35.json
236 Training 24 8661 GSF_110:GSF_110_relax_0.2.json
237 Training 24 8740 GSF_110:GSF_110_nonrelax_0.0.json
238 Training 24 8819 GSF_110:GSF_110_relax_0.1.json
239 Training 24 8898 GSF_110:GSF_110_nonrelax_0.3.json
240 Training 24 8977 GSF_110:GSF_110_relax_0.35.json
241 Training 24 9056 GSF_110:GSF_110_relax_0.15.json
242 Training 24 9135 GSF_110:GSF_110_nonrelax_0.2.json
243 Training 24 9214 GSF_110:GSF_110_relax_0.0.json
244 Training 24 9293 GSF_110:GSF_110_relax_0.05.json
245 Training 24 9372 GSF_110:GSF_110_nonrelax_0.5.json
246 Training 24 9451 GSF_110:GSF_110_relax_0.25.json
247 Training 24 9530 GSF_110:GSF_110_nonrelax_0.4.json
248 Training 24 9609 GSF_110:GSF_110_relax_0.45.json
249 Training 30 9706 GSF_112:GSF_112_relax_0.2.json
250 Training 30 9803 GSF_112:GSF_112_relax_0.05.json
251 Training 30 9900 GSF_112:GSF_112_nonrelax_0.1.json
252 Training 30 9997 GSF_112:GSF_112_relax_0.25.json
253 Training 30 10094 GSF_112:GSF_112_nonrelax_0.0.json
254 Training 30 10191 GSF_112:GSF_112_relax_0.45.json
255 Training 30 10288 GSF_112:GSF_112_relax_0.3.json
256 Training 30 10385 GSF_112:GSF_112_relax_0.35.json
257 Training 30 10482 GSF_112:GSF_112_relax_0.4.json
258 Training 30 10579 GSF_112:GSF_112_relax_0.15.json
259 Training 30 10676 GSF_112:GSF_112_relax_0.5.json
260 Training 30 10773 GSF_112:GSF_112_nonrelax_0.35.json
261 Training 30 10870 GSF_112:GSF_112_nonrelax_0.5.json
262 Training 30 10967 GSF_112:GSF_112_nonrelax_0.15.json
263 Training 30 11064 GSF_112:GSF_112_nonrelax_0.4.json
264 Training 30 11161 GSF_112:GSF_112_nonrelax_0.3.json
265 Training 30 11258 GSF_112:GSF_112_nonrelax_0.05.json
266 Training 30 11355 GSF_112:GSF_112_relax_0.0.json
267 Training 30 11452 GSF_112:GSF_112_nonrelax_0.25.json
268 Training 30 11549 GSF_112:GSF_112_relax_0.1.json
269 Training 30 11646 GSF_112:GSF_112_nonrelax_0.2.json
270 Training 30 11743 GSF_112:GSF_112_nonrelax_0.45.json
271 Training 100 12050 Liquid:Ta_liquid_3.json
272 Training 100 12357 Liquid:Ta_liquid_2.json
273 Training 100 12664 Liquid:Ta_liquid_1.json
274 Training 24 12743 Surface:110_surface_relax.json
275 Training 48 12894 Surface:100_surface_relax.json
276 Training 40 13021 Surface:111_surface_nonrelax.json
277 Training 40 13148 Surface:111_surface_relax.json
278 Training 24 13227 Surface:110_surface_nonrelax.json
279 Training 30 13324 Surface:112_surface_relax.json
280 Training 30 13421 Surface:112_surface_nonrelax.json
