Filename Group AtomID Type Fx_Truth Fy_Truth Fz_Truth Fx_Pred Fy_Pred Fz_Pred Testing_Bool
A15_6.json Displaced_A15 1 1 0.12450401359281965 -0.011736250956908986 0.23031587190481906 0.22640950307822133 0.07103326985276173 0.057654643375120045 False
A15_6.json Displaced_A15 2 1 0.21946092086024577 -0.06013186266227577 0.3181791105881977 -0.11348077166157712 0.12047412149904198 0.3985819149604389 False
A15_6.json Displaced_A15 3 1 2.32656560328423 -0.05847020549986935 -0.3678325974820432 0.5940287737893999 -0.023762433736967244 -0.4580263045248106 False
A15_6.json Displaced_A15 4 1 -1.9029066650756374 0.2765377596747588 -0.4478576042668878 -0.5681995582886542 0.07060349318786822 -0.08602540169380782 False
A15_6.json Displaced_A15 5 1 -0.023384641804951367 -0.7022999919511757 -0.26794970250537764 0.3077209700768082 -0.2937046006460739 -0.2003096442895696 False
A15_6.json Displaced_A15 6 1 0.12724583399653877 1.8702714270735405 0.15835335669872125 0.4029802889186367 0.5072766123850259 -0.01380530553222234 False
A15_6.json Displaced_A15 7 1 -0.6565241267770388 -0.009464823845923731 0.623168069073478 -0.35837434638723575 -0.29332538472718156 0.3171313124071063 False
A15_6.json Displaced_A15 8 1 0.16982668717244143 -0.06392548597708017 0.1195967648597088 0.028519142517279116 -0.09661089727280309 0.15498945126090305 False
A15_6.json Displaced_A15 9 1 0.33021152948131305 -0.14940765659447564 -0.5387889800924969 0.1224120045536356 -0.16448834770292986 -0.45987065709596314 False
A15_6.json Displaced_A15 10 1 -0.43129956440901973 -0.3730784585904408 0.418650733491403 -0.4653810402304411 -0.37640364629640544 0.429450567334856 False
A15_6.json Displaced_A15 11 1 1.1578368492969815 -0.06711703210910665 0.19899266606753002 0.2671311688663456 -0.07919532772964064 -0.08154728017266884 False
A15_6.json Displaced_A15 12 1 -1.1952053014633466 -0.31354386351291763 -0.2850371042038248 -0.4656193177295495 -0.1269438427808094 0.05257959938935905 False
A15_6.json Displaced_A15 13 1 0.19628601030773185 0.35915441473050325 0.7274887724209562 0.2812740453823598 0.31266498281650307 0.25509494355323853 False
A15_6.json Displaced_A15 14 1 0.05590383775048613 -0.285459873349188 0.25893016937588736 0.2634582965510371 0.05749423990072661 0.2427310367520037 False
A15_6.json Displaced_A15 15 1 0.5471267091884224 0.29935128210410655 -0.38057505565833244 0.3175611639513899 -0.009852392568830103 -0.03916188637824082 False
A15_6.json Displaced_A15 16 1 -0.17984157879414864 -0.001473049826203554 -0.6123845538310217 -0.1325008749746755 0.2980620098689859 -0.3101449873844829 False
A15_6.json Displaced_A15 17 1 0.24971086217948624 0.08573735497373941 0.27791338578781233 0.2313399087784572 -0.09948765979699158 0.36408934956294603 False
A15_6.json Displaced_A15 18 1 0.8834532930617324 0.1783904987577411 0.14383469581362512 0.5361543375834232 0.14259395164112343 0.0648416518392155 False
A15_6.json Displaced_A15 19 1 -0.267224382545023 0.02765270337228938 -0.04047535193136098 -0.1134621538402235 0.037219960170560326 -0.08815881353114957 False
A15_6.json Displaced_A15 20 1 0.14151098359009123 -0.8297353853628183 0.19305587862394585 -0.017047743465123968 -0.37328887600413707 0.22189831520598913 False
A15_6.json Displaced_A15 21 1 -0.11194118596741293 -1.5665451120806935 0.48829660611370107 0.05028241391254796 -0.4398633991269062 0.2180151651464149 False
A15_6.json Displaced_A15 22 1 0.01215592291386855 0.43302498039890586 0.18360378770602126 -0.03961549912998141 0.1249042431857014 0.386507260276733 False
A15_6.json Displaced_A15 23 1 0.3574469741076993 0.18128443833993482 -1.9489929237984205 0.23553351765760622 0.03181744342712546 -0.6087695307269607 False
A15_6.json Displaced_A15 24 1 -0.35895223352919414 0.12182809377437506 1.0629351242605392 -0.08690882738791327 0.1276169453525901 0.2638118563928997 False
A15_6.json Displaced_A15 25 1 0.3722931158500895 -0.7439635257132415 -0.27199802570884357 0.40707692654086947 -0.6305147453454835 -0.10322922807288337 False
A15_6.json Displaced_A15 26 1 -0.7845972043594982 0.24471260743413942 0.48745803626381323 -0.4197738073930155 0.1955846770905701 0.4587232048299916 False
A15_6.json Displaced_A15 27 1 0.5020206323545614 0.4795941925014035 0.1395223033605404 0.10229078840005118 0.2968910513112716 0.1236058569801955 False
A15_6.json Displaced_A15 28 1 -0.8446234588308883 -0.09784715174562991 -0.1692525453057796 -0.43652339899561265 -0.25438671222608705 -0.3734185889497539 False
A15_6.json Displaced_A15 29 1 0.1883759940797049 -0.06002717878758079 -0.06971445891437206 -0.10233879895453793 -0.061795923985337724 -0.22050317142774056 False
A15_6.json Displaced_A15 30 1 0.48359020230125815 0.17862426040464308 -0.5321120265994178 0.24135356897860766 -0.005286752149757212 -0.1381787733609893 False
A15_6.json Displaced_A15 31 1 0.0885653902601714 -0.2067292397812047 0.25327310438824124 0.33986040893258396 0.09248607125929796 -0.0028381698340622305 False
A15_6.json Displaced_A15 32 1 -0.5345289516928351 0.20579292863994358 -1.1251945370422811 -0.3316166076642473 0.10378588486467381 -0.3072966274646485 False
A15_6.json Displaced_A15 33 1 -0.20464394499835825 0.9119462722810715 0.5488479554357127 -0.024773845242332025 0.6245769023413558 0.4723209425801347 False
A15_6.json Displaced_A15 34 1 -0.32358751567392874 0.17451075299852814 0.9754516526876156 -0.37552473908242634 0.04574048300014484 0.8143003702256274 False
A15_6.json Displaced_A15 35 1 -0.8593517377711244 -0.36619655817791796 -0.23047808609160403 -0.5238404335022152 -0.052503474256966304 -0.35867368818318857 False
A15_6.json Displaced_A15 36 1 1.2565179408401028 0.4094260351375551 -0.4736473568116255 0.3522966787832587 0.2146704018922338 -0.2553581504668484 False
A15_6.json Displaced_A15 37 1 -0.08179356650167327 0.8155556195839118 -0.3006930706930874 -0.12146509503295075 0.3932405106412331 -0.22157415988219847 False
A15_6.json Displaced_A15 38 1 -0.1545970687243931 -1.2972103493575429 0.6368684217655566 0.14316331253902906 -0.35222313334407035 0.3972884169208808 False
A15_6.json Displaced_A15 39 1 -0.40138678493420077 -0.3387877155638729 0.2565155387606761 -0.40073933443592824 0.01863552546873113 -0.04238268084202953 False
A15_6.json Displaced_A15 40 1 -0.41761676408367643 0.24811180958906445 -0.6476403297547736 -0.3881795116771076 0.02828034678476818 -0.24428648858577573 False
A15_6.json Displaced_A15 41 1 -0.39953200032140357 -0.25105991880731393 0.29561866079883026 -0.34468097824202226 -0.3621571983050222 0.20009846639244588 False
A15_6.json Displaced_A15 42 1 -0.3071485349319333 -0.6624886784543125 -0.544364901402808 0.13880659165673176 -0.42322463241566377 -0.5686722624868797 False
A15_6.json Displaced_A15 43 1 0.37850424656030235 0.21115969268920137 0.0578836873873122 0.0767281279061803 0.028115499274948295 0.24553923424249646 False
A15_6.json Displaced_A15 44 1 0.26759207787105693 -0.09915850247308008 0.613564207571291 -0.09153411358418992 0.07828795618710446 0.1114038904173538 False
A15_6.json Displaced_A15 45 1 0.34329251505768266 -0.45351667801029993 -0.4463720345620089 0.19571056131850936 -0.13608887644163142 -0.06029189433977686 False
A15_6.json Displaced_A15 46 1 0.32416746311416644 -0.11867809227172268 -0.5356189746685401 -0.06546180089687954 -0.026710618384922235 -0.3718560391375816 False
A15_6.json Displaced_A15 47 1 -0.41288295632137756 1.0601311276175343 0.9771054457312358 -0.2733908580561969 0.4945303445701861 0.47251361361785643 False
A15_6.json Displaced_A15 48 1 -0.1637021986775523 0.018074267345073836 -0.22186971360326052 0.08872023165312029 -0.11596597156693997 -0.024210780744372995 False
A15_6.json Displaced_A15 49 1 0.8813124986710603 -0.0009249177531435171 -0.33595582627525183 0.7110049880557048 0.17607517031642808 -0.22452443750406725 False
A15_6.json Displaced_A15 50 1 -0.11060146734058995 0.9192486225185721 -0.04363208742620446 0.13355270365819047 0.5455260383001652 0.05130658929992188 False
A15_6.json Displaced_A15 51 1 0.9831005941436459 -0.24359243218466178 -0.2820985113769252 0.09553532932154057 0.012239966227942673 0.07485032734776983 False
A15_6.json Displaced_A15 52 1 -1.0723567851820581 0.6102223442090369 -0.6930355380193618 -0.28646848230393135 0.20686369602930335 -0.32030715402468124 False
A15_6.json Displaced_A15 53 1 -0.2101970503853745 0.6296527498419181 -0.16687646694976555 -0.2542079554018769 0.18256101231179675 -0.22001662395361932 False
A15_6.json Displaced_A15 54 1 0.2176672584989853 -0.7494114883168782 0.16405236248580318 0.09785467931585581 -0.17855413968628386 -0.0618565120811206 False
A15_6.json Displaced_A15 55 1 -0.7866116592194021 -0.3743959752814911 -1.293070470656965 -0.3732582510802942 -0.277100850989502 -0.6599668015108493 False
A15_6.json Displaced_A15 56 1 -0.03230559787492179 -0.6685990172737615 2.5247895066736454 -0.03466683994103183 -0.33923471806696254 0.6081960709793384 False
A15_6.json Displaced_A15 57 1 0.546275629716559 -0.5943952372257807 0.007819409285908463 0.6022735256788205 -0.44787870785372974 -0.02671472306925849 False
A15_6.json Displaced_A15 58 1 -0.022885692655209566 -0.1470036527318602 0.5675739212106092 0.16364775643437005 -0.017026784547453832 0.4965374740894828 False
A15_6.json Displaced_A15 59 1 -0.38441378828599876 0.3618264931509251 -0.9814743307296669 -0.13738916001837043 0.25147455094435045 -0.6460992726360778 False
A15_6.json Displaced_A15 60 1 0.5198852332615185 0.08241675341567471 -0.4302630241060347 0.20338545705409955 0.09995771981026863 -0.46227362691906365 False
A15_6.json Displaced_A15 61 1 0.3939845493583772 0.6876888992796567 0.39090497087780074 0.15620484426092407 0.32821624497495405 0.32151735693928557 False
A15_6.json Displaced_A15 62 1 -0.08127720252614568 -0.0976890065953292 -0.08351103855321573 -0.27721467421696 0.010363832331568203 -0.14316911159686457 False
A15_6.json Displaced_A15 63 1 -0.5627748084968321 -0.24863803245823118 0.12477978929224313 -0.5415788675027859 -0.1428129616416217 0.00790209605112123 False
A15_6.json Displaced_A15 64 1 -0.3656949525681856 0.23077601944618437 0.3434212622583822 0.05094567021469228 -0.1294721496241996 0.12003780003308234 False
A15_7.json Displaced_A15 1 1 -0.5483381376253261 -0.15129119676216635 -0.03573606729921736 -0.43906470097715383 -0.22963613820675097 0.010001293305703117 False
A15_7.json Displaced_A15 2 1 -0.5036304047215312 -0.5143514344850665 0.4520003143771415 -0.527456221185314 -0.4427456055384138 0.273426854389863 False
A15_7.json Displaced_A15 3 1 -0.9453250237704077 0.20015157743979545 0.4934483945261421 -0.18930523557151854 -0.01926036158162706 0.4121781229831744 False
A15_7.json Displaced_A15 4 1 0.04194197836819706 -0.2173305151594236 0.181744375431315 0.04089101818586896 -0.12228291022316708 0.18469254009635303 False
A15_7.json Displaced_A15 5 1 0.5894846605592925 -1.023012717936021 0.20604687464359311 0.37941673993936786 -0.39797166418797886 0.2356113302030766 False
A15_7.json Displaced_A15 6 1 0.2772847012307119 1.2252645072538535 -0.38708427917743315 0.15367982128633886 0.3198115552138396 -0.2993273490607825 False
A15_7.json Displaced_A15 7 1 0.15338988039137486 0.2186118020212589 -0.14674431326275855 -0.1068411075611518 0.2358097590569628 -0.13219758609126744 False
A15_7.json Displaced_A15 8 1 -0.3156157003629716 0.6101367488149878 0.4504379821628819 -0.0940434299615294 0.42710410591152553 0.15408478068809334 False
A15_7.json Displaced_A15 9 1 -0.4107044392346483 -0.41799330320287276 1.0526757394444173 -0.25290395759926165 -0.40225009609155454 0.7479063660185818 False
A15_7.json Displaced_A15 10 1 0.3075728431792949 0.1672489216715488 0.582766749735979 0.2090631408020719 0.07045216213885717 0.39702210588090925 False
A15_7.json Displaced_A15 11 1 -0.15808323656083534 0.08721743589914505 0.047247340195680665 -0.05379967533138612 0.1264658956322864 -0.15397717233202535 False
A15_7.json Displaced_A15 12 1 1.0718642719476295 -0.013375161109464878 0.0907059032162919 0.2731025706802512 -0.10804807456831891 0.1326123838845381 False
A15_7.json Displaced_A15 13 1 -0.41970385906842017 -0.9143625761181811 -0.6378126546680499 0.029966290305832952 -0.49565878407339203 -0.41495424588488705 False
A15_7.json Displaced_A15 14 1 -0.038311839397963565 1.4382587499286692 0.3947458318199597 -0.0829536563601749 0.6295939204321281 0.14449946320926949 False
A15_7.json Displaced_A15 15 1 0.24210916943246374 -0.8463871805345597 -0.5556021377161292 0.33945928190121033 -0.4651916833130025 -0.04252333979796345 False
A15_7.json Displaced_A15 16 1 0.9640992341062153 -0.13731928091914128 0.13177259370695593 0.42517477343347515 -0.035414918370046254 0.23047797867257744 False
A15_7.json Displaced_A15 17 1 0.5444356617371172 0.07797626710282701 0.6330165249545189 0.4777542401184291 0.2413636028112205 0.3818013440782509 False
A15_7.json Displaced_A15 18 1 0.44507530847634813 -0.34267023157249105 -0.47043428502991436 0.27735761648337776 -0.23436385215314254 -0.35779824800283755 False
A15_7.json Displaced_A15 19 1 0.9038970570993365 -0.21863031686225573 -0.4682664191122188 0.34534604934704816 -0.03510925082640675 -0.3796813040685656 False
A15_7.json Displaced_A15 20 1 0.3551749118990485 0.31932046180601315 -0.12175185837912084 0.11761317894937073 0.30226066648534783 -0.10931276390357893 False
A15_7.json Displaced_A15 21 1 0.15165205182620356 -1.313745927275559 -0.8328275931146357 0.1630827759422993 -0.4622577356101143 -0.34977431131532205 False
A15_7.json Displaced_A15 22 1 -0.35107951306209306 1.3172813050065206 0.31096709691552427 -0.1738623703110532 0.36833457960250154 0.19008249346099382 False
A15_7.json Displaced_A15 23 1 -0.8278365715936531 0.19143142927068268 -0.22641560559099483 -0.5854988644445982 0.29804798326586546 -0.04236293978730906 False
A15_7.json Displaced_A15 24 1 0.09024711296990207 -0.19831056949405534 0.3842213546342733 0.2849791377855137 -0.14388467281905074 0.307008604609395 False
A15_7.json Displaced_A15 25 1 -0.6472574335950482 -0.19487304854347726 -0.9720919385138209 -0.41260899375417415 -0.146990101917174 -0.7332589472225497 False
A15_7.json Displaced_A15 26 1 -0.30605836357623717 0.18766070958234815 0.15938541315915522 -0.14122028317161017 0.35127087253732847 0.05707089520879499 False
A15_7.json Displaced_A15 27 1 0.8552580197040963 -0.07832421100526382 -0.5681590668446721 0.2498401944989079 0.20858982240679014 -0.40313711241633693 False
A15_7.json Displaced_A15 28 1 -1.416084767440961 -0.19849181703729674 -0.4203786706012492 -0.4941832882621108 -0.30210481344840745 -0.30126264816036985 False
A15_7.json Displaced_A15 29 1 -0.24595408012598352 0.0422093351267544 0.3428632388514321 0.11803510669970954 0.09937274205922156 -0.011387574453479963 False
A15_7.json Displaced_A15 30 1 0.4153073934626356 -0.7974393612330442 0.13640473198966357 0.15038614645024212 -0.3375292683234206 0.06234899192333965 False
A15_7.json Displaced_A15 31 1 0.43141632914941463 -0.2860530869172929 0.6392971257693814 0.30069214986645987 -0.3863726202812081 0.1210701238035202 False
A15_7.json Displaced_A15 32 1 -0.14007674298107584 -0.9291332563773886 -0.8831105320118264 -0.22225826574394833 -0.5856560625512519 -0.3199060501158099 False
A15_7.json Displaced_A15 33 1 0.0705569184122504 0.23321329022023668 -0.4304971071141701 -0.03808699799312202 0.1374425943016831 -0.37488363681582204 False
A15_7.json Displaced_A15 34 1 0.28832298211815355 0.5059807057856806 -0.8824754787607458 0.3591178577440052 0.4378987712723965 -0.7617728556740315 False
A15_7.json Displaced_A15 35 1 -1.1020556864680782 0.2178252983867854 0.3038114259571775 -0.38118581343548785 0.03925626039296793 0.24508713935984025 False
A15_7.json Displaced_A15 36 1 -0.19956838868190374 0.41210391608008934 -0.023814539689841263 -0.14434104919900623 0.2079920270964301 0.04897064558605017 False
A15_7.json Displaced_A15 37 1 -0.3877078047542488 -0.18334507178012693 0.014974165477713054 -0.30458828680975214 -0.08076694210181372 0.036737080563173714 False
A15_7.json Displaced_A15 38 1 -0.021309554226306177 -0.232829073448283 -0.875036317442047 -0.12396088873037148 -0.056468311017526814 -0.6174323238060089 False
A15_7.json Displaced_A15 39 1 0.35591132186566643 0.19855209657164608 0.279525624792694 0.21478004165458242 0.17134954306223105 0.1604908908536977 False
A15_7.json Displaced_A15 40 1 -0.4225040223757065 -0.6469456601934256 0.03636032482892915 -0.16157856018964173 -0.28977371320699885 0.06112165042232892 False
A15_7.json Displaced_A15 41 1 -0.5533956218688161 -0.24693658647207084 0.6809506641293389 -0.2944241920907338 -0.09561274567495347 0.4257974286972559 False
A15_7.json Displaced_A15 42 1 0.018043932515803274 0.19160371881984983 -0.4060411432394029 0.008956000650147925 -0.08403534035056644 -0.41468038393860496 False
A15_7.json Displaced_A15 43 1 0.9973062409713618 0.3931034817385463 0.20746827173552823 0.4877958507385839 0.19517766784384932 0.10112701870649551 False
A15_7.json Displaced_A15 44 1 -0.5332457859343167 -0.08205782659721894 -0.023142766670030096 -0.16241899051839745 -0.12403944828007217 -0.10075356491236807 False
A15_7.json Displaced_A15 45 1 0.02316393514373727 -0.6961460212372338 -0.5524991309549846 -0.13869621329330092 -0.34222845575319244 -0.3209893008606762 False
A15_7.json Displaced_A15 46 1 0.37764699499804827 0.9275811212440879 0.1255081375042009 -0.013355648776930754 0.4677142573248703 -0.06976080442953933 False
A15_7.json Displaced_A15 47 1 0.10353581132641317 -0.3378386842629133 -0.09573585633678933 -0.036354625521753794 -0.03301859455281012 0.16727419122140819 False
A15_7.json Displaced_A15 48 1 0.7005646298686946 -0.4588828650112591 0.1227047395450892 0.5022986718069327 -0.20640714131046767 0.12668803545424626 False
A15_7.json Displaced_A15 49 1 0.46522752106667054 -0.39329057096267095 -0.14039788996332403 0.21369773201114134 -0.4193601746521679 -0.18749912639973032 False
A15_7.json Displaced_A15 50 1 0.13955125229113452 0.7496881661918462 0.48652740731235244 0.3087578497669737 0.5892839549365098 0.5318641826384598 False
A15_7.json Displaced_A15 51 1 0.010259132751423705 0.21200456677068447 0.369410001207376 -0.13365289689446674 0.14866622087058085 0.14633176555873395 False
A15_7.json Displaced_A15 52 1 0.7983341758572498 0.32732562133051857 0.40133340777615933 0.21339089987300602 0.23778759605455085 0.030025475197938273 False
A15_7.json Displaced_A15 53 1 0.03844637954181569 1.1736807701658054 0.47356361437537375 -0.03399256636057646 0.5037967200095262 0.3965666687836422 False
A15_7.json Displaced_A15 54 1 -0.034514090952518006 -0.6877244620493067 0.4348995398319684 -0.27145586560228563 -0.11831094588323943 0.15234455877522068 False
A15_7.json Displaced_A15 55 1 -0.24118075958795798 -0.2037569547942455 -0.10887122037459748 -0.11124799219090616 -0.07589286516657737 0.011330391490273577 False
A15_7.json Displaced_A15 56 1 -0.37506196832104494 0.34471678144688433 -0.4429325328392098 -0.11267007687121126 -0.16261088930150452 -0.0023754830288802656 False
A15_7.json Displaced_A15 57 1 0.28977059572056163 -0.10670616950515652 -0.5377340286664926 0.194083638298654 -0.0318969533676494 -0.3898700196412951 False
A15_7.json Displaced_A15 58 1 0.3986703214098902 0.4571144045428665 -0.1862140262234921 0.36823974675123594 0.21203083349538396 -0.20385694826719514 False
A15_7.json Displaced_A15 59 1 -0.06429675793474476 0.2751945273728632 0.5462968546671739 -0.20603656890643457 0.1737579263804036 0.28256776689688323 False
A15_7.json Displaced_A15 60 1 -0.2730002084246067 1.1058077035728406 0.5297294982255855 -0.17623176588123102 0.4583360865173512 0.28589657883503505 False
A15_7.json Displaced_A15 61 1 0.0729373048825131 0.8964612044374323 0.29107463529259436 -0.10095689599176358 0.20461146426633256 0.3540656788423816 False
A15_7.json Displaced_A15 62 1 -0.6627173198556624 -1.2555936042361708 -0.18218446908914812 -0.272543386577249 -0.32426326518443244 0.006858770451605406 False
A15_7.json Displaced_A15 63 1 -0.5563288950689254 -0.46106863184303903 -0.13922307795572683 -0.22644372496432652 -0.17598390667171393 -0.01619723761809036 False
A15_7.json Displaced_A15 64 1 -0.28751005870867824 0.08148874933507194 -0.24066989155151974 0.01326453506289563 0.10981871518117227 -0.1021083127457775 False
A15_9.json Displaced_A15 1 1 0.05361132631175419 0.10469823807577255 -0.013784997359036266 0.07199942335537673 0.12215796087067188 0.14147548097336834 False
A15_9.json Displaced_A15 2 1 -0.2781446395465449 -0.4887686575680289 0.4492506875974689 -0.15176154427970334 -0.4062817286479088 0.4081592006480764 False
A15_9.json Displaced_A15 3 1 -0.28175972284121165 0.2588239602752824 -0.0814107778430552 -0.24518685817510436 0.12427910659350136 -0.03560553770233313 False
A15_9.json Displaced_A15 4 1 0.6912257971382133 -0.3118263504350487 -0.48300195641450566 0.09534160588268767 -0.10342185526835833 -0.1479383674903547 False
A15_9.json Displaced_A15 5 1 0.40895560964878735 -0.4561281922901972 -0.10835982982571973 0.26004446080344346 -0.17843271614143597 -0.22736276167255323 False
A15_9.json Displaced_A15 6 1 -0.2238579777795525 0.28635504064103473 0.34620961096965097 -0.05840152597857545 0.023012697326650875 0.3648542618196816 False
A15_9.json Displaced_A15 7 1 0.6501644435843119 -0.03418581998728265 1.101217313549769 0.5104829290584959 -0.19176289245392525 0.31199192338393467 False
A15_9.json Displaced_A15 8 1 0.1528586120379454 -0.07252357271828691 -0.5449828808535581 0.0728078278395616 -0.008901978885481823 -0.29418068031680095 False
A15_9.json Displaced_A15 9 1 -0.23735107636803476 0.03424966513825159 0.7179648863889321 -0.17013754694930405 0.10339132989074157 0.6408320953631147 False
A15_9.json Displaced_A15 10 1 0.1370610912683921 0.8054988348020758 -0.7807824322315463 0.02114940058022652 0.5719256232361656 -0.6105666366176965 False
A15_9.json Displaced_A15 11 1 -0.2715894838677001 0.031918770425660076 -0.4586062125698464 -0.14461913105499208 -0.056579794699702354 -0.2677473204744978 False
A15_9.json Displaced_A15 12 1 0.28881129694493113 0.08594378653297385 0.32493373229872197 -0.036728118389786096 0.2650909137652103 0.19670930704421302 False
A15_9.json Displaced_A15 13 1 -0.4906832546225566 -0.9887729223856008 -0.6307084971618374 -0.2236581826148331 -0.44350152085145267 -0.1913504436002927 False
A15_9.json Displaced_A15 14 1 0.11728641942064977 1.8389854991079224 0.04681009685645399 0.34542057430963746 0.43876144292850877 -0.22893751836840726 False
A15_9.json Displaced_A15 15 1 -0.26636700228036647 -0.3538488281791913 0.3244100190731569 -0.10354819133491128 -0.24103650233891635 0.04774640163051105 False
